run_id,district,population,N,replicate,metric,mean,sd,min,max,P5,P25,P50,P75,P90,P95,P99,P_gt_1,P_gt_1_mc_se,P_gt_1_wilson_lo,P_gt_1_wilson_hi,P_gt_2,P_gt_2_mc_se,P_gt_2_wilson_lo,P_gt_2_wilson_hi,P_gt_0.0001,P_gt_0.0001_mc_se,P_gt_0.0001_wilson_lo,P_gt_0.0001_wilson_hi
rajshahi_adult_N10000_r0,Rajshahi,adult,10000,0,HI,0.6376607599447361,2.8127048822970244,6.544791377906508e-54,58.46396655229022,9.182183342870219e-19,8.525435739699515e-09,0.0001649336837979097,0.06698111654359265,1.2087454109481133,3.166561231286713,12.317299582174181,0.112,0.003153664535108324,0.1059673135711643,0.11833066916448072,0.0705,0.002559877926776978,0.06564591163523723,0.07568394296517394,,,,
rajshahi_adult_N10000_r0,Rajshahi,adult,10000,0,ELCR,0.00028623100639501843,0.0012633748177200046,2.9394018702667667e-57,0.02628449073774769,4.0955229780429186e-22,3.825174951814971e-12,7.400213841672118e-08,3.001232170445263e-05,0.0005421715976397812,0.0014214322332404678,0.0055318041607281,,,,,,,,,0.1919,0.003937948577622618,0.1843006476661095,0.19973597212990138
rajshahi_adult_N10000_r0,Rajshahi,adult,10000,0,ELCR_ED_AT,0.00028623100639501843,0.0012633748177200046,2.9394018702667667e-57,0.02628449073774769,4.0955229780429186e-22,3.825174951814971e-12,7.400213841672118e-08,3.001232170445263e-05,0.0005421715976397812,0.0014214322332404678,0.0055318041607281,,,,,,,,,0.1919,0.003937948577622618,0.1843006476661095,0.19973597212990138
rajshahi_adult_N10000_r0,Rajshahi,adult,10000,0,HQ_ing,0.6360689031000409,2.807499594933344,6.532004156148371e-54,58.409979417217095,9.101162173428707e-19,8.500388781811048e-09,0.00016444919648160263,0.06669404823211696,1.2048257725328473,3.1587382960899286,12.292898134951331,,,,,,,,,,,,
rajshahi_adult_N10000_r0,Rajshahi,adult,10000,0,HQ_dermal,0.0015918568446951584,0.006278930312618055,1.2787221758136607e-56,0.12943197825875566,2.8323886948746296e-21,2.4702786640623088e-11,4.929170768802992e-07,0.00020328801845558516,0.0032696859123935206,0.008815828868758,0.03152420244889876,,,,,,,,,,,,
rajshahi_child_N10000_r0,Rajshahi,child,10000,0,HI,3.4294893178751256,14.297580589125987,1.0424198308576735e-70,305.0335685317698,2.4836236266489857e-18,4.833431518611067e-08,0.0011287414764963141,0.38388113159053466,6.771574999398268,18.151460990078807,67.93310805488755,0.2033,0.0040245386070952285,0.19552667329251444,0.21130119134064507,0.1638,0.0037009398806249205,0.1566756352355957,0.17118256526884723,,,,
rajshahi_child_N10000_r0,Rajshahi,child,10000,0,ELCR,0.00013212945799762662,0.000550952853281043,4.0132864585732385e-75,0.011757661909038535,9.564220105313804e-23,1.8612112087596547e-12,4.35195955796614e-08,1.4775211479642554e-05,0.0002608037043780969,0.0006992588812201647,0.0026169829595346157,,,,,,,,,0.1503,0.003573652333397864,0.1434301119298219,0.15743845653062927
rajshahi_child_N10000_r0,Rajshahi,child,10000,0,ELCR_ED_AT,0.0015415103433056437,0.006427783288278834,4.6821675350021126e-74,0.13717272227211624,1.115825678953277e-21,2.171413076886264e-11,5.077286150960497e-07,0.00017237746726249647,0.00304270988441113,0.00815802028090192,0.03053146786123717,,,,,,,,,0.2759,0.004469666542372037,0.2672269280081461,0.28474518006159105
rajshahi_child_N10000_r0,Rajshahi,child,10000,0,HQ_ing,3.425578540679209,14.283962862841856,1.040481674444914e-70,304.8282717158139,2.4796126198961713e-18,4.825362393080587e-08,0.001128285811324555,0.38306103836110333,6.761577520913623,18.128933957559823,67.84770635830483,,,,,,,,,,,,
rajshahi_child_N10000_r0,Rajshahi,child,10000,0,HQ_dermal,0.003910777195916986,0.01566915645080073,1.9381564127594388e-73,0.31688329472388055,2.8209939087109293e-21,5.8725005762814e-11,1.3276705661494223e-06,0.00045950780730548137,0.007876406783846953,0.021208665994715294,0.0738519654260074,,,,,,,,,,,,
khulna_adult_N10000_r0,Khulna,adult,10000,0,HI,2.8746407654731154,8.277607349505146,1.575164235546632e-29,198.16688306156416,9.565222531889187e-09,0.0006924647957945124,0.09068619843076534,1.6580289039895706,8.160816496635562,15.677957877719315,41.60437717167641,0.3004,0.004584319360603054,0.29149294356621996,0.3094603485833541,0.231,0.004214724190264411,0.22284352821985004,0.23936306290357395,,,,
khulna_adult_N10000_r0,Khulna,adult,10000,0,ELCR,0.001290085537339436,0.0037166890642871243,7.053392179893675e-33,0.08905815216906789,4.2975232845526395e-12,3.1093349325175535e-07,4.0634670418253353e-05,0.0007435797471700528,0.0036616519147403925,0.0070309187772677135,0.018684504784634088,,,,,,,,,0.4336,0.004955714277478071,0.42391430758867227,0.4433366873949534
khulna_adult_N10000_r0,Khulna,adult,10000,0,ELCR_ED_AT,0.001290085537339436,0.0037166890642871243,7.053392179893675e-33,0.08905815216906789,4.2975232845526395e-12,3.1093349325175535e-07,4.0634670418253353e-05,0.0007435797471700528,0.0036616519147403925,0.0070309187772677135,0.018684504784634088,,,,,,,,,0.4336,0.004955714277478071,0.42391430758867227,0.4433366873949534
khulna_adult_N10000_r0,Khulna,adult,10000,0,HQ_ing,2.866856749643192,8.259309031749165,1.567420484420817e-29,197.9070048201509,9.550051743450311e-09,0.0006909633183372343,0.09029926759611857,1.652399438155673,8.13700425497865,15.62426394948381,41.52112174363131,,,,,,,,,,,,
khulna_adult_N10000_r0,Khulna,adult,10000,0,HQ_dermal,0.0077840158299237,0.02215462363440733,7.743751125815071e-32,0.5934689547630971,3.0371853245968764e-11,2.1047327819058274e-06,0.0002554415007426505,0.004813159514059045,0.02198138717411508,0.041315706268795195,0.11001922488796274,,,,,,,,,,,,
khulna_child_N10000_r0,Khulna,child,10000,0,HI,16.737978912477775,59.081554947900905,1.9798554205365504e-30,2005.3976499423713,3.9636023099457804e-08,0.003473408210070356,0.5218644187898233,9.218212801239174,42.33616443780075,84.31390482173417,240.6831799893197,0.4488,0.004973716517856642,0.43907320748865514,0.45856611394450203,0.3921,0.004882187931655233,0.38257426859196686,0.401708598256425,,,,
khulna_child_N10000_r0,Khulna,child,10000,0,ELCR,0.0006448766416785442,0.002277075991788357,7.626631811533989e-35,0.07731919038735577,1.5259755388187674e-12,1.3387528875585974e-07,2.0092481992359856e-05,0.00035533631149952907,0.001630609642421554,0.0032462982878284936,0.009276338811998162,,,,,,,,,0.3672,0.004820416579508456,0.35780482860080204,0.37669716136644965
khulna_child_N10000_r0,Khulna,child,10000,0,ELCR_ED_AT,0.007523560819583016,0.026565886570864165,8.897737113456323e-34,0.9020572211858172,1.7803047952885616e-11,1.5618783688183635e-06,0.00023441228991086499,0.004145590300827839,0.019023779161584795,0.03787348002466576,0.10822395280664521,,,,,,,,,0.5586,0.0049655416622962694,0.5488470576243465,0.5683079377666103
khulna_child_N10000_r0,Khulna,child,10000,0,HQ_ing,16.719024043517816,59.03530349080927,1.977274914101405e-30,2004.5716026351495,3.956232878419026e-08,0.003470840819596364,0.5209161998019223,9.212422890728533,42.27506480352177,84.16328894370169,240.49767290365605,,,,,,,,,,,,
khulna_child_N10000_r0,Khulna,child,10000,0,HQ_dermal,0.018954868959958498,0.05834495978782631,2.5805064351454578e-33,1.4346607297198315,5.004961703044624e-11,4.183249412043372e-06,0.0006371068572392453,0.010912531465721728,0.05024086935126139,0.0990968287631787,0.26489307295677783,,,,,,,,,,,,
barisal_adult_N10000_r0,Barisal,adult,10000,0,HI,6.397414613738818,17.942642595510527,5.38621780487229e-25,487.47996459844137,5.199021665998549e-07,0.0066667334672339176,0.3796546091912346,4.477690801930034,17.886377146409462,32.05888754831625,86.95138542283391,0.412,0.004921950832749145,0.40238873865945135,0.4216788450537876,0.3379,0.004729942811493602,0.3286932996680645,0.3472311926037087,,,,
